stop_id;stop_name;stop_lat;stop_lon;day_trips;24_trips
1253;Mill St at Fourth;42.256718;-71.847895;28;31
1255;Mill St at Bay State Savgs;42.254824;-71.846171;28;31
1256;Mill St at O'coins;42.253221;-71.844556;28;31
1257;Mill St at Pond Bath House;42.251166;-71.84268;28;31
1258;Mill St at Plaza Entr;42.250143;-71.841681;28;31
1259;Mill St at Gates;42.249231;-71.839596;28;31
1260;Mill St at Ball;42.249295;-71.837954;28;31
1261;Mill St at 103 Mill;42.248829;-71.835769;28;31
1262;Mill St at Sh Buffum;42.248278;-71.834701;28;31
1263;Park Ave + Coes St;42.24885;-71.83235;37;41
1264;Lovell St + Lakeside Ave;42.250241;-71.831848;28;31
1265;Lovell St + Spaulding St;42.252481;-71.832436;28;31
1267;Lovell St + Maywood St;42.254175;-71.832548;28;31
1268;Maywood St + Beaver Brook Pkwy;42.25388;-71.830211;28;31
1269;Park Ave + Shirley St;42.25351;-71.8271;37;41
1270;Park Ave + Downing St;42.255465;-71.824799;36;41
1271;Park Ave + W. Oberlin St;42.25586;-71.82437;36;41
1272;Park Ave at May;42.2569;-71.823091;27;31
1273;May St at Dewey;42.256773;-71.822233;27;31
1274;May St at Mason;42.256416;-71.820683;27;31
1275;May St at Hollywood;42.256036;-71.819192;27;31
1276;Woodland St at May St;42.256243;-71.817904;27;31
1277;Woodland St at Old Fire Station;42.257137;-71.817112;27;31
1278;Woodland St at King;42.2583;-71.816256;27;31
1279;Queen St at Jaques;42.258863;-71.81469;27;31
1280;Queen St at Chandler;42.260468;-71.81353;27;31
1281;Coes Pond Village;42.252386;-71.849723;11;11
1282;First St + 7 First St;42.254889;-71.847283;11;11
1283;Queen St at Chandler;42.260253;-71.81368;28;29
1284;Queen St at Jaques;42.259219;-71.813632;28;29
1285;King St at Jaques;42.258871;-71.814675;28;29
1286;King St at Bluff;42.258705;-71.816335;28;29
1287;Woodland St at Old Fire Station;42.257003;-71.817445;28;29
1288;Woodland St at May St;42.256045;-71.818187;28;29
1289;May St at Hollywood;42.256116;-71.819191;28;29
1290;May St at Florence;42.256551;-71.820894;28;29
1291;May St at Park;42.256967;-71.822464;28;29
1292;Park Ave + Oberlin St;42.25616;-71.8241;37;39
1294;Park Ave + Downing St;42.25432;-71.82624;37;39
1295;Park Ave + Maywood St;42.25297;-71.82781;37;39
1296;Maywood St + Beaver Brook Pkwy;42.253991;-71.830536;24;25
1297;Maywood St + Lovell St;42.254413;-71.832238;24;25
1298;Lovell St + Columbus St;42.253578;-71.832774;24;25
1299;Lovell St + Lakeside Ave;42.250527;-71.832163;23;25
1301;Coes St at 51 Coes;42.249731;-71.835655;27;29
1302;Coes St at Buffum;42.249446;-71.837816;27;29
1303;Mill St at Gates;42.249271;-71.839406;27;29
1304;Mill St at Plaza Entr;42.250106;-71.841465;27;29
1305;Mill St at Pond Bath House;42.251456;-71.842578;27;29
1306;Mill St at Bowling Alley;42.253411;-71.844485;27;29
1308;Williamsburg Dr at Mill;42.25784;-71.849198;27;29
1309;Williamsburg Dr at 26- 28 Williamsburg;42.257229;-71.851054;27;29
1310;Outlook Dr at Rental Office;42.257416;-71.852631;27;29
1311;Outlook Dr at  57 Outlook;42.257941;-71.851955;27;29
1361;Maple Ave + Commonwealth Ave;42.28273;-71.732746;11;13
1362;Maple Ave + Oak St;42.285701;-71.727866;11;13
1363;Maple Ave + Brightside Ave;42.290938;-71.721461;11;13
1364;Maple Ave + Main St;42.295953;-71.715945;11;13
1365;Main St + Grafton St;42.296636;-71.713395;11;13
1366;Main St + Summer St;42.296446;-71.709549;11;13
1367;Main St + Francis St;42.296087;-71.706073;11;13
1368;Main St + South St;42.295525;-71.703553;11;13
1370;North Main St + Hamilton St;42.195996;-71.76301;22;24
1371;North Main St + Martin St;42.198139;-71.766743;22;24
1372;North Main St + Dewey St;42.19881;-71.770606;22;24
1373;North Main St + Dewey St;42.198663;-71.770615;22;25
1374;North Main St + Martin St;42.198062;-71.766998;22;25
1375;North Main St + Hamilton St;42.195655;-71.762903;22;25
1376;North Main St + Grove St;42.192393;-71.761035;11;13
1379;Waverly St + Coral St;42.25636;-71.79196;18;21
1383;Maj Taylor Blvd at Thomas St;42.268153;-71.79851;98;112
1384;Major Taylor Blvd and Mlk Inbound;42.267328;-71.798352;98;112
1385;Major Taylor Blvd at Dcu Center;42.266263;-71.798137;98;112
1386;Major Taylor Blvd at Foster St;42.264228;-71.797898;98;112
1388;Quinsigmund Upper Campus;42.314932;-71.792828;13;16
1389;Rt 169 and Optical Drive;42.07606;-72.026763;7;7
1390;Rt 169 and Crystal St;42.073723;-72.026422;7;7
1391;Rt 131 and Maple St;42.073335;-72.028638;7;7
1392;Downtown Southbridge;42.074955;-72.033392;7;7
1394;Central St Southbridge and Hook St;42.077035;-72.032178;7;7
1395;Central St and Charlton St;42.078738;-72.030125;7;7
1396;Central St and Morton St;42.080312;-72.028957;7;7
1397;Rt 169 and Vinton St in;42.090675;-72.022678;7;7
1398;Rt 169 Entering Charlton;42.101753;-72.017648;7;7
1399;Southbridge Rd (Rt 169) and Snake Hill Rd;42.126763;-72.005592;7;7
1400;Rt 169  and Rt 20 Inbound;42.143715;-71.994657;7;7
1401;Rt 20 and Carpenter Hill Rd;42.145043;-71.990603;7;7
1406;Rt 20 and L Stevens Rd Inbound;42.144208;-71.963202;7;7
1407;Rt 20 and Old Worcester Rd;42.147102;-71.940075;7;7
1408;Rt 20 and Richardson Corner Rd;42.150208;-71.92507;7;7
1409;Rt 20 and Bay Path Rd;42.154158;-71.914222;7;7
1410;Rt 20 Entering Oxford;42.154873;-71.909272;7;7
1411;Rt 20  and Rt 56 Inbound;42.167137;-71.894593;7;7
1412;Rt 20 and Turner Rd Inbound;42.168423;-71.885485;7;7
1414;Mcgrath Blvd and Mrytle St;42.25857;-71.800577;7;7
1415;Southbridge Rd + Turner Rd Outbound;42.168273;-71.88632;6;7
1416;Rt 20 and Rt 56 Outbound;42.167279;-71.894646;6;7
1417;Rt 20 Entering Charlton;42.154858;-71.909605;6;7
1418;Rt 20 Oxbow Rd Outbound;42.150303;-71.925468;6;7
1419;Rt 20 and Carroll Hill Rd Outbound;42.147387;-71.941013;6;7
1420;Rt 20 and Northside Rd;42.144375;-71.963185;6;7
1425;Rt 20 and Stafford St;42.145218;-71.990477;6;7
1426;Rt 169 and Rt 20  Outbound;42.14374;-71.99488;6;7
1427;Rt 169 and Berry Corner Rd Outbound;42.126303;-72.005942;7;7
1428;Rt 169 Entering Southbridge;42.101635;-72.017783;7;7
1429;Rt 169 and Vinton St (Out);42.090603;-72.022805;7;7
1430;Rt 169 and Randolph St;42.08144;-72.027908;7;7
1431;Rt 169 and Charlton St;42.078818;-72.027335;7;7
1449;Park Ave + Grove St;42.284121;-71.808216;25;27
1451;Park Ave + Waconah Rd;42.280477;-71.808592;25;27
1452;Park Ave + Salisbury St;42.279573;-71.808566;25;27
1459;Major Taylor Blvd at Dcu Outbound;42.266479;-71.797902;99;114
1461;Maj Taylor Blvd at Thomas Outbound;42.268085;-71.798281;99;114
1467;Park Ave + Salisbury St;42.27852;-71.80857;26;28
1468;Park Ave+ Rumford;42.27916;-71.80841;26;28
1485;Front Street Outbound;42.26209;-71.7985;14;16
1488;Front St + Church St;42.262402;-71.79979;125;143
1503;Hub Center;42.260898;-71.796662;438;1019
1507;Mrytle St + Salem St;42.259068;-71.801659;8;10
1508;Franklin St + Church St;42.26111;-71.79987;87;99
1514;Apricot St at Goddard;42.241633;-71.853543;22;42
1527;Chandler St + May;42.267323;-71.839473;33;39
1535;Front St + Church St;42.262759;-71.800287;14;16
1539;Highland St + Lancaster St;42.27133;-71.80347;18;22
1545;Pleasant St + Brantwood Rd;42.27871;-71.84499;14;16
1547;Pleasant St + Brantwood Rd Inbound;42.2788;-71.84562;14;16
1548;Pleasant St + Piedmont St;42.263951;-71.812788;14;16
1549;Pleasant St + Main St;42.2635;-71.80275;48;55
1570;Southwest Commons Eol;42.240275;-71.747265;21;21
1571;Porter and Chester School;42.317951;-71.800441;13;16
1572;End of Line Julio Drive;42.291201;-71.70219;11;26
1574;Coppage Dr Eol;42.261624;-71.870196;16;41
1575;Great Brook Valley Pool;42.310645;-71.775667;37;86
1576;East Brookfield Courthouse Cumberland Farms;42.232133;-72.029416;7;14
1578;Goddard Dr + Coppage Dr;42.25872;-71.8664;16;21
1583;Summer and Asylum;42.263843;-71.794966;14;16
1584;Summer and Mlk;42.266038;-71.795384;14;16
1585;Summer and Mlk in;42.26597;-71.795605;13;15
1586;Summer and Bridge Street;42.26364;-71.795054;13;15
1606;Backstone River Rd - Imperial Inbound;42.228756;-71.789233;5;5
1607;Tobia Boland and Blackstone Inbound;42.228167;-71.786778;15;17
1609;Tobias Boland + Blackstone River Rd;42.22809;-71.78686;34;38
1610;Blackston River Road - Imperial Outbound;42.228814;-71.789086;4;4
1611;Lincoln St Natl Guide  Armory;42.2971;-71.7603;18;21
1612;Union Station Garage Franklin St;42.26021;-71.79519;91;107
1613;Tobias Boland + Sam's Club;42.23056;-71.787;34;38
1632;Park Ave + Grove St;42.28392;-71.80816;26;28
1633;Waverly St and Coral St Out;42.25648;-71.79158;18;21
1636;Providence St and Curran Ter;42.24263;-71.79105;18;21
1637;Providence St and Shine Pool;42.2441;-71.79138;18;21
1638;Providence St and Ames St;42.2421;-71.79119;19;21
1639;Providence St and Shine Pool;42.24417;-71.7915;19;21
1641;Heywood St and Jones St;42.24841;-71.78805;18;21
1642;Heywood and Houghton St;42.2479;-71.78449;18;21
1643;Heywood and Samoset Rd;42.24939;-71.78018;18;21
1644;Heywood St Opp. Samoset Rd.;42.24948;-71.78028;18;21
1645;Heywood St Opp Houghton St;42.24814;-71.78357;18;21
1646;Heywood St Opp Jones St;42.24858;-71.78751;19;21
1647;Heywood and Academy Fields;42.24821;-71.79008;19;21
1652;Elm and Russel St;42.26618;-71.81568;17;18
1653;Elm St + Park Ave;42.266288;-71.817711;16;17
1654;Elm St + Russell St;42.266102;-71.815651;16;17
1656;Elm St + West St;42.26553;-71.80942;16;17
1657;48 Elm St;42.265215;-71.806144;16;17
1658;Park Ave + Highland St;42.27023;-71.81638;26;28
1659;Park Ave + Russell St;42.272238;-71.814499;26;28
1660;Park Ave Opp Russel St;42.272274;-71.814619;25;27
1662;N Main and Canal St Ob Millbury;42.193459;-71.761312;11;12
1663;Canal St and Howe Ave Ob Millbury;42.193466;-71.759176;11;12
1665;Elm and N Main St Ib Millbury;42.1915;-71.759518;11;13
1666;Canal and Elm St Ib Millbury;42.193107;-71.757635;22;24
1667;Canal St and Howe Ave Ib Millbury;42.193431;-71.759056;11;12
1668;N Main and Canal St Ib Millbury;42.193596;-71.761189;22;24
1682;Lakeway Commons Outbound;42.276265;-71.74729;11;13
1683;Lakeway Commons Inbound;42.27633;-71.747222;12;13
1685;Worcester State Hospital;42.278389;-71.769194;28;31
1686;Qcc Traffic Circle;42.314416;-71.79537;26;31
1687;Rt 20 Entering Auburn;42.17347;-71.878675;7;7
1691;Main St at Chatham;42.261566;-71.80327;28;29
1694;Mill St at Second;42.255584;-71.846908;28;31
1696;Providence St at Astrid;42.240779;-71.791608;28;36
1699;Blithewood and Grafton;42.236482;-71.752168;18;21
1700;Blithewood and Oakwood;42.235608;-71.756218;18;21
1701;Blithewood and Hickory Hill;42.236008;-71.761249;18;21
1702;Blithewood and Opp Hickory Hill;42.235855;-71.761341;18;21
1703;Blithewood and Opp Oakwood Lane;42.235496;-71.756385;18;21
1712;Granite St and Winthrop St;42.24766;-71.79024;19;21
1713;Granite St and Opp Wabash Ave;42.24749;-71.79003;18;21
1717;North High School;42.261846;-71.767047;2;3
1749;Neponset St + Reliant Medical;42.298239;-71.802093;18;20
1751;Park Ave Opp Townsend St;42.26475;-71.81913;9;10
1752;Park Ave + Chandler St;42.26123;-71.82089;9;10
1753;Park Ave + Parker St;42.25886;-71.82214;9;10
1754;Park Ave + Beaver Brook Pkway;42.25019;-71.83106;13;14
1755;Park Ave + Mill St;42.24705;-71.83404;9;10
1756;666 Park Ave;42.24532;-71.83576;9;10
1757;Park Ave + Townsend St;42.26481;-71.81899;9;10
1758;Park Ave + Chandler St;42.26123;-71.82076;9;10
1759;Park Ave + Parker St;42.25904;-71.82192;9;10
1760;Park Ave + Beaver St;42.24983;-71.83136;9;10
1761;Park Ave + Mill St;42.24688;-71.83397;9;10
1762;661 Park Ave (Meinke);42.24508;-71.8359;9;10
1763;Cambridge + Webster Sq;42.24479;-71.83102;9;10
1764;Cambridge Street + Price Chopper;42.24406;-71.82898;9;10
1765;Cambridge St + Exeter;42.24355;-71.82505;9;10
1766;Cambridge St + Freeland St;42.2437;-71.82459;9;10
1767;Cambridge St + Salvation Army;42.24401;-71.82838;9;10
1768;Cambridge St + Nixon Ave;42.24474;-71.83071;9;10
1769;Blythewood St at Blyethwood Terr;42.236243;-71.764516;18;21
1770;Broad Meadow Brook;42.232915;-71.764187;18;42
1771;Big Bunny Plaza;42.082388;-72.047346;7;14
1772;Main St (Southbridge) + Pine Ob;42.077858;-72.038543;7;7
1773;Main St (Southbridge) + Hamilton St Ob;42.080614;-72.044029;7;7
1774;Main St (Southbridge) + Sayles Ib;42.080475;-72.043078;7;7
1775;Main St (Southbridge) + South St Ib;42.077757;-72.038547;7;7
1784;Worcester Senior Center;42.24786;-71.79299;37;42
1785;Vernon St at Spurr;42.247776;-71.794655;28;36
1797;Sunderland Rd + Danvers St;42.241383;-71.752891;13;15
1798;Sunderland Rd Opp Atlas St;42.24111;-71.75083;13;15
1799;Sunderland Rd + Southwest Plaza;42.240861;-71.748824;13;15
1800;Sunderland Rd + Lake Ave;42.24103;-71.74872;13;15
1801;Sunderland Rd + Atlas St;42.24119;-71.75054;13;15
1802;Sunderland Rd Opp Danvers;42.241542;-71.752509;13;15
1805;Foster St + Norwich St;42.26459;-71.80046;28;29
1806;Harding St + Endicott St;42.250713;-71.800676;10;12
1808;Harding St + Lafayette St;42.252888;-71.799516;10;12
1809;Ashmont Ave + Harding St;42.248387;-71.801706;10;12
1810;Millbury St + Ashmont Ave;42.24848;-71.80127;11;13
1812;Millbury St + Endicott St;42.251178;-71.800108;11;13
1813;Millbury St + Lafayette St;42.25295;-71.79904;11;13
1818;Pleasant St + Mapleleaf Rd;42.278434;-71.855065;14;16
1820;Market Basket;42.246594;-71.725581;13;30
1821;Ymca Shore Dr.;42.303766;-71.811202;9;20
1826;Pleasant St + Mower St Ib;42.279176;-71.866224;14;16
1827;Elm St + Opp Ashland St;42.2653;-71.80641;17;18
1828;Elm St + West St;42.26553;-71.80887;17;18
1830;Elm St + Chestnut St;42.26515;-71.80449;17;18
1831;Lincoln St + Oriol Dr;42.29664;-71.76903;16;17
1832;Elm St Opp Hudson St;42.266436;-71.817559;17;18
1833;21 Tacoma St Opp Edward Mk Chealth;42.302482;-71.765942;16;17
1834;Park Ave + Sagamore St;42.282333;-71.808537;26;28
1835;Tacoma St + Freedonway;42.30668;-71.77343;16;17
1836;69 Tacoma St;42.30421;-71.76758;16;18
1837;Park Ave + Sagamore St;42.281907;-71.808676;25;27
1838;Tacoma St +  Edward Mk Chealth;42.302678;-71.766207;16;18
1839;Holcombe St + Woodford St;42.24615;-71.79096;18;21
1840;Granite St + Holcombe St;42.2468;-71.78893;19;21
1841;24 Holcombe St;42.24641;-71.78923;18;21
1842;Holcombe St + Wabash Ave;42.24635;-71.78977;19;21
1843;23 Granite St;42.24707;-71.7893;18;21
1844;Auburn St + Mcdonalds;42.208443;-71.835481;24;27
1845;1351 Pleasant St;42.28149;-71.87623;14;16
1846;Auburn St + Opp Bryn Mawr Ave;42.21369;-71.84243;24;27
1847;Main St + Hitchcock Rd;42.24618;-71.82958;25;27
1849;Main St + Grand St;42.25038;-71.82183;25;27
1850;204 Auburn St;42.21422;-71.84486;25;29
1851;Southbridge St + Myrtle St;42.2595;-71.80357;8;10
1852;Auburn St Opp Mcdonald;42.20833;-71.83559;25;29
1853;Gold Star Blvd + Woodbury St;42.28817;-71.80516;26;28
1854;Chandler St at Durant;42.265584;-71.836382;19;22
1855;South Plaza Stop & Shop;42.247021;-71.758556;32;36
1856;N Main at Grove St;42.191745;-71.76075;11;12
1857;Park Ave at Coes;42.249171;-71.832247;23;25
1859;Hamilton St at Dana;42.256297;-71.774307;2;2
1860;Hamilton St at Dana;42.256486;-71.774347;2;2
1861;Hamilton St at Puritan;42.256269;-71.77788;2;2
1862;Pleasant St at Rockwood;42.280568;-71.870861;6;6
1864;Amazon Distribution Center;42.140518;-72.002493;4;4
1865;Green St at Gold;42.25725;-71.798065;39;49
